"","V1","V2","V3","Rsqure","V5","V6","formula","period"
"231","a9888","TA888","l9888","0.439963258956951","0.0669802102596032","0.0836440134334839","a9888* (-1)+TA888*(0.0669802102596032)+l9888*(0.0836440134334839)","2014-01-01T2015-12-31"
"110","a9888","y9888","m9888","0.436637401128091","-0.146910930606069","0.589325887964746","a9888* (-1)+y9888*(-0.146910930606069)+m9888*(0.589325887964746)","2014-01-01T2015-12-31"
"771","SR888","TA888","v9888","0.432305255019107","-0.199968013844437","-0.154830641632686","SR888* (-1)+TA888*(-0.199968013844437)+v9888*(-0.154830641632686)","2014-01-01T2015-12-31"
"510","a9888","y9888","l9888","0.432023346015246","-0.0419539088030133","0.147728556522916","a9888* (-1)+y9888*(-0.0419539088030133)+l9888*(0.147728556522916)","2014-01-01T2015-12-31"
"761","SR888","TA888","p9888","0.431339612821932","-0.21109037900912","-0.115780050656446","SR888* (-1)+TA888*(-0.21109037900912)+p9888*(-0.115780050656446)","2014-01-01T2015-12-31"
"241","a9888","TA888","p9888","0.429912456653304","0.112595581238937","0.10076131118628","a9888* (-1)+TA888*(0.112595581238937)+p9888*(0.10076131118628)","2014-01-01T2015-12-31"
"121","a9888","m9888","p9888","0.426079476859427","0.287793783883969","0.0906509405042176","a9888* (-1)+m9888*(0.287793783883969)+p9888*(0.0906509405042176)","2014-01-01T2015-12-31"
"410","a9888","y9888","TA888","0.4197975267847","-0.0712643920537509","0.198795245081481","a9888* (-1)+y9888*(-0.0712643920537509)+TA888*(0.198795245081481)","2014-01-01T2015-12-31"
"501","m9888","c9888","SR888","0.419650536254407","0.279588671795804","-0.548015614069401","m9888* (-1)+c9888*(0.279588671795804)+SR888*(-0.548015614069401)","2014-01-01T2015-12-31"
"801","SR888","p9888","v9888","0.393917392962697","-0.183464048296798","-0.303133416448649","SR888* (-1)+p9888*(-0.183464048296798)+v9888*(-0.303133416448649)","2014-01-01T2015-12-31"
"791","SR888","l9888","v9888","0.380402516072429","0.063807979647363","-0.627571491922998","SR888* (-1)+l9888*(0.063807979647363)+v9888*(-0.627571491922998)","2014-01-01T2015-12-31"
"691","c9888","TA888","l9888","0.368846506633373","-0.142100565989477","0.2012035484932","c9888* (-1)+TA888*(-0.142100565989477)+l9888*(0.2012035484932)","2014-01-01T2015-12-31"
"781","SR888","l9888","p9888","0.359785880180788","-0.0410089209553784","-0.335932072951381","SR888* (-1)+l9888*(-0.0410089209553784)+p9888*(-0.335932072951381)","2014-01-01T2015-12-31"
"661","c9888","SR888","l9888","0.345123652089327","-0.127094669884438","0.0758432355958946","c9888* (-1)+SR888*(-0.127094669884438)+l9888*(0.0758432355958946)","2014-01-01T2015-12-31"
"721","c9888","l9888","p9888","0.312913291550336","0.0753943215541836","0.0568564715512305","c9888* (-1)+l9888*(0.0753943215541836)+p9888*(0.0568564715512305)","2014-01-01T2015-12-31"
"671","c9888","SR888","p9888","0.29724379004404","-0.135005880589853","0.132064067297121","c9888* (-1)+SR888*(-0.135005880589853)+p9888*(0.132064067297121)","2014-01-01T2015-12-31"
"351","y9888","c9888","SR888","0.27315665488036","0.235229282331934","-0.65146788081505","y9888* (-1)+c9888*(0.235229282331934)+SR888*(-0.65146788081505)","2014-01-01T2015-12-31"
"701","c9888","TA888","p9888","0.258082455407806","-0.013759703447204","0.205935285595175","c9888* (-1)+TA888*(-0.013759703447204)+p9888*(0.205935285595175)","2014-01-01T2015-12-31"
"651","c9888","SR888","TA888","0.23400738553663","-0.185752367917435","0.0412305256671733","c9888* (-1)+SR888*(-0.185752367917435)+TA888*(0.0412305256671733)","2014-01-01T2015-12-31"
"452","y9888","TA888","p9888","0.921459574365535","0.328045675019079","0.674115664593514","y9888* (-1)+TA888*(0.328045675019079)+p9888*(0.674115664593514)","2013-01-01T2015-12-31"
"422","y9888","SR888","p9888","0.895429559417328","0.500197553216564","1.28462441650922","y9888* (-1)+SR888*(0.500197553216564)+p9888*(1.28462441650922)","2013-01-01T2015-12-31"
"832","TA888","p9888","v9888","0.894124273506795","0.478469824093808","1.59190807962637","TA888* (-1)+p9888*(0.478469824093808)+v9888*(1.59190807962637)","2013-01-01T2015-12-31"
"402","y9888","SR888","TA888","0.881845577254652","0.42784635038693","0.636262868810024","y9888* (-1)+SR888*(0.42784635038693)+TA888*(0.636262868810024)","2013-01-01T2015-12-31"
"492","y9888","p9888","v9888","0.879301518083437","0.934198641428897","0.38920886609248","y9888* (-1)+p9888*(0.934198641428897)+v9888*(0.38920886609248)","2013-01-01T2015-12-31"
"822","TA888","l9888","v9888","0.878575325206287","0.0751556002587589","1.91551114101207","TA888* (-1)+l9888*(0.0751556002587589)+v9888*(1.91551114101207)","2013-01-01T2015-12-31"
"382","y9888","c9888","p9888","0.876183134863211","-0.769662617651146","1.34469380610859","y9888* (-1)+c9888*(-0.769662617651146)+p9888*(1.34469380610859)","2013-01-01T2015-12-31"
"442","y9888","TA888","l9888","0.864248006678179","0.709111848036498","-0.13432695229671","y9888* (-1)+TA888*(0.709111848036498)+l9888*(-0.13432695229671)","2013-01-01T2015-12-31"
"472","y9888","l9888","p9888","0.861309698263365","-0.0687327414253307","1.32520456218102","y9888* (-1)+l9888*(-0.0687327414253307)+p9888*(1.32520456218102)","2013-01-01T2015-12-31"
"332","y9888","m9888","p9888","0.859488180571222","0.127046184612349","1.1795902509416","y9888* (-1)+m9888*(0.127046184612349)+p9888*(1.1795902509416)","2013-01-01T2015-12-31"
"362","y9888","c9888","TA888","0.855051260644803","-0.126586527055557","0.625726002316605","y9888* (-1)+c9888*(-0.126586527055557)+TA888*(0.625726002316605)","2013-01-01T2015-12-31"
"312","y9888","m9888","TA888","0.855039354303949","0.0915348092722524","0.597874701208218","y9888* (-1)+m9888*(0.0915348092722524)+TA888*(0.597874701208218)","2013-01-01T2015-12-31"
"462","y9888","TA888","v9888","0.854942827265134","0.655729337484217","-0.0862419364474324","y9888* (-1)+TA888*(0.655729337484217)+v9888*(-0.0862419364474324)","2013-01-01T2015-12-31"
"812","TA888","l9888","p9888","0.78668927611847","0.423107838099359","1.16327137568492","TA888* (-1)+l9888*(0.423107838099359)+p9888*(1.16327137568492)","2013-01-01T2015-12-31"
"622","m9888","l9888","p9888","0.78593962838107","0.21387254305402","0.16593127834072","m9888* (-1)+l9888*(0.21387254305402)+p9888*(0.16593127834072)","2013-01-01T2015-12-31"
"432","y9888","SR888","v9888","0.782704079176833","0.559019859443344","1.31584805370487","y9888* (-1)+SR888*(0.559019859443344)+v9888*(1.31584805370487)","2013-01-01T2015-12-31"
"592","m9888","TA888","l9888","0.780330700309559","0.0809167739141476","0.213281372367333","m9888* (-1)+TA888*(0.0809167739141476)+l9888*(0.213281372367333)","2013-01-01T2015-12-31"
"632","m9888","l9888","v9888","0.775408529660616","0.209999785186767","0.175079955431172","m9888* (-1)+l9888*(0.209999785186767)+v9888*(0.175079955431172)","2013-01-01T2015-12-31"
"392","y9888","c9888","v9888","0.766362024015891","-1.04305110893978","1.42650570717546","y9888* (-1)+c9888*(-1.04305110893978)+v9888*(1.42650570717546)","2013-01-01T2015-12-31"
"562","m9888","SR888","l9888","0.759097796742478","-0.099747525796857","0.280399669897888","m9888* (-1)+SR888*(-0.099747525796857)+l9888*(0.280399669897888)","2013-01-01T2015-12-31"
"522","m9888","c9888","l9888","0.754403656989657","-0.132048450151961","0.303435428629014","m9888* (-1)+c9888*(-0.132048450151961)+l9888*(0.303435428629014)","2013-01-01T2015-12-31"
"342","y9888","m9888","v9888","0.746103159961242","0.386999578503729","1.05322541997885","y9888* (-1)+m9888*(0.386999578503729)+v9888*(1.05322541997885)","2013-01-01T2015-12-31"
"482","y9888","l9888","v9888","0.741515573500207","-0.0979248525346152","1.39454323935319","y9888* (-1)+l9888*(-0.0979248525346152)+v9888*(1.39454323935319)","2013-01-01T2015-12-31"
"842","l9888","p9888","v9888","0.728178142310637","0.396653793769999","1.16323520411401","l9888* (-1)+p9888*(0.396653793769999)+v9888*(1.16323520411401)","2013-01-01T2015-12-31"
"152","a9888","c9888","TA888","0.715999706353192","0.548138290184999","0.123153671077389","a9888* (-1)+c9888*(0.548138290184999)+TA888*(0.123153671077389)","2013-01-01T2015-12-31"
"552","m9888","SR888","TA888","0.712952881688739","-0.291374879903389","0.21273034404733","m9888* (-1)+SR888*(-0.291374879903389)+TA888*(0.21273034404733)","2013-01-01T2015-12-31"
"582","m9888","SR888","v9888","0.709634990587092","-0.237432342272047","0.465599232096104","m9888* (-1)+SR888*(-0.237432342272047)+v9888*(0.465599232096104)","2013-01-01T2015-12-31"
"642","m9888","p9888","v9888","0.701838085096097","0.204859749923039","0.307992913012832","m9888* (-1)+p9888*(0.204859749923039)+v9888*(0.307992913012832)","2013-01-01T2015-12-31"
"182","a9888","c9888","v9888","0.695924285928419","0.348963759510371","0.290119372567606","a9888* (-1)+c9888*(0.348963759510371)+v9888*(0.290119372567606)","2013-01-01T2015-12-31"
"212","a9888","y9888","c9888","0.690782529438232","0.172157785499688","0.617992104679862","a9888* (-1)+y9888*(0.172157785499688)+c9888*(0.617992104679862)","2013-01-01T2015-12-31"
"572","m9888","SR888","p9888","0.689557969677757","-0.271568188301742","0.417223845068817","m9888* (-1)+SR888*(-0.271568188301742)+p9888*(0.417223845068817)","2013-01-01T2015-12-31"
"302","y9888","m9888","SR888","0.68330301031263","2.14012327527674","0.941583255549243","y9888* (-1)+m9888*(2.14012327527674)+SR888*(0.941583255549243)","2013-01-01T2015-12-31"
"222","a9888","SR888","v9888","0.683089984960771","-0.120768958787875","0.335532377258444","a9888* (-1)+SR888*(-0.120768958787875)+v9888*(0.335532377258444)","2013-01-01T2015-12-31"
"602","m9888","TA888","p9888","0.682688795347402","0.128663052852292","0.223288981062687","m9888* (-1)+TA888*(0.128663052852292)+p9888*(0.223288981062687)","2013-01-01T2015-12-31"
"612","m9888","TA888","v9888","0.674765021277357","0.0867822969498493","0.319480222163077","m9888* (-1)+TA888*(0.0867822969498493)+v9888*(0.319480222163077)","2013-01-01T2015-12-31"
"282","a9888","p9888","v9888","0.670791229345105","0.0795827698520741","0.277919947788331","a9888* (-1)+p9888*(0.0795827698520741)+v9888*(0.277919947788331)","2013-01-01T2015-12-31"
"542","m9888","c9888","v9888","0.666766438393181","-0.156063580869843","0.522819453037288","m9888* (-1)+c9888*(-0.156063580869843)+v9888*(0.522819453037288)","2013-01-01T2015-12-31"
"272","a9888","l9888","v9888","0.664544583136931","-0.032578751771624","0.400562851223412","a9888* (-1)+l9888*(-0.032578751771624)+v9888*(0.400562851223412)","2013-01-01T2015-12-31"
"712","a9888","y9888","v9888","0.664190784164585","0.0411530496572517","0.299589942772069","a9888* (-1)+y9888*(0.0411530496572517)+v9888*(0.299589942772069)","2013-01-01T2015-12-31"
"252","a9888","TA888","v9888","0.661035824275318","0.0245406685922547","0.301003947805355","a9888* (-1)+TA888*(0.0245406685922547)+v9888*(0.301003947805355)","2013-01-01T2015-12-31"
"132","a9888","m9888","v9888","0.660425654432449","0.0431826487956714","0.329423195340813","a9888* (-1)+m9888*(0.0431826487956714)+v9888*(0.329423195340813)","2013-01-01T2015-12-31"
"313","a9888","y9888","SR888","0.656148414901731","0.22021780231469","-0.261864703157932","a9888* (-1)+y9888*(0.22021780231469)+SR888*(-0.261864703157932)","2013-01-01T2015-12-31"
"512","m9888","c9888","TA888","0.651691090878383","0.235964907591022","0.211306660687165","m9888* (-1)+c9888*(0.235964907591022)+TA888*(0.211306660687165)","2013-01-01T2015-12-31"
"192","a9888","SR888","TA888","0.646221100786654","-0.16295307915875","0.14784816936839","a9888* (-1)+SR888*(-0.16295307915875)+TA888*(0.14784816936839)","2013-01-01T2015-12-31"
"172","a9888","c9888","p9888","0.63492306737283","0.498827105936192","0.224579889842734","a9888* (-1)+c9888*(0.498827105936192)+p9888*(0.224579889842734)","2013-01-01T2015-12-31"
"532","m9888","c9888","p9888","0.628153476209903","0.0535254073626035","0.436085858012814","m9888* (-1)+c9888*(0.0535254073626035)+p9888*(0.436085858012814)","2013-01-01T2015-12-31"
"242","a9888","TA888","p9888","0.623613923196081","0.104966363913519","0.115281219983667","a9888* (-1)+TA888*(0.104966363913519)+p9888*(0.115281219983667)","2013-01-01T2015-12-31"
"102","a9888","m9888","TA888","0.611808555859875","0.119913913249276","0.127666447384144","a9888* (-1)+m9888*(0.119913913249276)+TA888*(0.127666447384144)","2013-01-01T2015-12-31"
"86","a9888","m9888","c9888","0.606692164275191","0.355580295427065","0.61379582695473","a9888* (-1)+m9888*(0.355580295427065)+c9888*(0.61379582695473)","2013-01-01T2015-12-31"
"412","a9888","y9888","TA888","0.603419436927558","0.0336474732114563","0.133820379136244","a9888* (-1)+y9888*(0.0336474732114563)+TA888*(0.133820379136244)","2013-01-01T2015-12-31"
"232","a9888","TA888","l9888","0.602569824054511","0.145950223204944","0.0128610033073854","a9888* (-1)+TA888*(0.145950223204944)+l9888*(0.0128610033073854)","2013-01-01T2015-12-31"
"213","a9888","SR888","p9888","0.589759995758358","-0.152675016173544","0.280199737656685","a9888* (-1)+SR888*(-0.152675016173544)+p9888*(0.280199737656685)","2013-01-01T2015-12-31"
"112","a9888","y9888","m9888","0.576250437368175","0.151554951597844","0.211676649881836","a9888* (-1)+y9888*(0.151554951597844)+m9888*(0.211676649881836)","2013-01-01T2015-12-31"
"513","a9888","y9888","l9888","0.575310290015852","0.163709436079477","0.0637636400727356","a9888* (-1)+y9888*(0.163709436079477)+l9888*(0.0637636400727356)","2013-01-01T2015-12-31"
"122","a9888","m9888","p9888","0.574450450279243","0.178378440424052","0.215918119952161","a9888* (-1)+m9888*(0.178378440424052)+p9888*(0.215918119952161)","2013-01-01T2015-12-31"
"322","y9888","m9888","l9888","0.573443483671909","1.50029732832424","0.114705703053014","y9888* (-1)+m9888*(1.50029732832424)+l9888*(0.114705703053014)","2013-01-01T2015-12-31"
"292","y9888","m9888","c9888","0.57072973538835","1.7402390867695","0.266392076529576","y9888* (-1)+m9888*(1.7402390867695)+c9888*(0.266392076529576)","2013-01-01T2015-12-31"
"613","a9888","y9888","p9888","0.565683877866716","0.0961660402115889","0.17619856178728","a9888* (-1)+y9888*(0.0961660402115889)+p9888*(0.17619856178728)","2013-01-01T2015-12-31"
"262","a9888","l9888","p9888","0.562280776777304","0.0406397978814115","0.242283967387644","a9888* (-1)+l9888*(0.0406397978814115)+p9888*(0.242283967387644)","2013-01-01T2015-12-31"
"413","y9888","SR888","l9888","0.554630126657089","0.772843016702888","0.639196941695231","y9888* (-1)+SR888*(0.772843016702888)+l9888*(0.639196941695231)","2013-01-01T2015-12-31"
"162","a9888","c9888","l9888","0.528803090751007","0.58831371267659","0.101546617237015","a9888* (-1)+c9888*(0.58831371267659)+l9888*(0.101546617237015)","2013-01-01T2015-12-31"
"713","c9888","TA888","v9888","0.48907631467551","-0.144924718164168","0.468199607127828","c9888* (-1)+TA888*(-0.144924718164168)+v9888*(0.468199607127828)","2013-01-01T2015-12-31"
"113","a9888","m9888","l9888","0.476646978001999","0.348332127440806","0.0525866056075323","a9888* (-1)+m9888*(0.348332127440806)+l9888*(0.0525866056075323)","2013-01-01T2015-12-31"
"372","y9888","c9888","l9888","0.475021666490402","-0.0647637433282206","0.558021652603432","y9888* (-1)+c9888*(-0.0647637433282206)+l9888*(0.558021652603432)","2013-01-01T2015-12-31"
"92","a9888","m9888","SR888","0.469539254703066","0.462590759228896","-0.0581704978131784","a9888* (-1)+m9888*(0.462590759228896)+SR888*(-0.0581704978131784)","2013-01-01T2015-12-31"
"202","a9888","SR888","l9888","0.428365338597545","-0.0876137875260882","0.144309517913851","a9888* (-1)+SR888*(-0.0876137875260882)+l9888*(0.144309517913851)","2013-01-01T2015-12-31"
"142","a9888","c9888","SR888","0.419044710257796","0.865402584867333","-0.103322839594454","a9888* (-1)+c9888*(0.865402584867333)+SR888*(-0.103322839594454)","2013-01-01T2015-12-31"
"682","c9888","SR888","v9888","0.391948521441127","-0.109652609623132","0.160079630888291","c9888* (-1)+SR888*(-0.109652609623132)+v9888*(0.160079630888291)","2013-01-01T2015-12-31"
"732","c9888","l9888","v9888","0.358573830294809","0.0289313111159678","0.12979982978357","c9888* (-1)+l9888*(0.0289313111159678)+v9888*(0.12979982978357)","2013-01-01T2015-12-31"
"742","c9888","p9888","v9888","0.351382776147552","0.0221072282903648","0.153713979442788","c9888* (-1)+p9888*(0.0221072282903648)+v9888*(0.153713979442788)","2013-01-01T2015-12-31"
"672","c9888","SR888","p9888","0.329847079349027","-0.126556722467563","0.12896811460991","c9888* (-1)+SR888*(-0.126556722467563)+p9888*(0.12896811460991)","2013-01-01T2015-12-31"
"722","c9888","l9888","p9888","0.324510680704626","0.0593644867976949","0.0641966786107833","c9888* (-1)+l9888*(0.0593644867976949)+p9888*(0.0641966786107833)","2013-01-01T2015-12-31"
"662","c9888","SR888","l9888","0.323578624977335","-0.0806571727403032","0.0803692692210971","c9888* (-1)+SR888*(-0.0806571727403032)+l9888*(0.0803692692210971)","2013-01-01T2015-12-31"
"692","c9888","TA888","l9888","0.303848664702607","-0.00848693175329278","0.0976626028106069","c9888* (-1)+TA888*(-0.00848693175329278)+l9888*(0.0976626028106069)","2013-01-01T2015-12-31"
"702","c9888","TA888","p9888","0.274788910012344","-0.0131252168621175","0.163761715839306","c9888* (-1)+TA888*(-0.0131252168621175)+p9888*(0.163761715839306)","2013-01-01T2015-12-31"
"502","m9888","c9888","SR888","0.256127880681563","0.701977687952173","-0.299325072529131","m9888* (-1)+c9888*(0.701977687952173)+SR888*(-0.299325072529131)","2013-01-01T2015-12-31"
"652","c9888","SR888","TA888","0.251257641739709","-0.141305366574672","0.0515430718806341","c9888* (-1)+SR888*(-0.141305366574672)+TA888*(0.0515430718806341)","2013-01-01T2015-12-31"
"752","SR888","TA888","l9888","0.178292837758805","0.099043626779006","-0.208423283895163","SR888* (-1)+TA888*(0.099043626779006)+l9888*(-0.208423283895163)","2013-01-01T2015-12-31"
"352","y9888","c9888","SR888","0.158653977050711","2.07958342578225","0.40061836157586","y9888* (-1)+c9888*(2.07958342578225)+SR888*(0.40061836157586)","2013-01-01T2015-12-31"
"782","SR888","l9888","p9888","0.151042433895131","-0.170954855176497","0.124685199547473","SR888* (-1)+l9888*(-0.170954855176497)+p9888*(0.124685199547473)","2013-01-01T2015-12-31"
"792","SR888","l9888","v9888","0.150659185927558","-0.185538029010969","0.156597863505132","SR888* (-1)+l9888*(-0.185538029010969)+v9888*(0.156597863505132)","2013-01-01T2015-12-31"
"772","SR888","TA888","v9888","0.0702632753267838","0.107030650598182","-0.343946413153468","SR888* (-1)+TA888*(0.107030650598182)+v9888*(-0.343946413153468)","2013-01-01T2015-12-31"
"802","SR888","p9888","v9888","0.0497999387700515","0.0030664776490875","-0.129457230157089","SR888* (-1)+p9888*(0.0030664776490875)+v9888*(-0.129457230157089)","2013-01-01T2015-12-31"
"762","SR888","TA888","p9888","0.0347324596679076","0.00114624940399394","-0.099265463369527","SR888* (-1)+TA888*(0.00114624940399394)+p9888*(-0.099265463369527)","2013-01-01T2015-12-31"
"333","y9888","m9888","p9888","0.941758029696355","0.524655607858476","1.05736302451189","y9888* (-1)+m9888*(0.524655607858476)+p9888*(1.05736302451189)","2012-01-01T2015-12-31"
"453","y9888","TA888","p9888","0.941114098277114","0.197570456223107","0.983240506247242","y9888* (-1)+TA888*(0.197570456223107)+p9888*(0.983240506247242)","2012-01-01T2015-12-31"
"493","y9888","p9888","v9888","0.934305688241821","1.04355049790052","0.295830579720225","y9888* (-1)+p9888*(1.04355049790052)+v9888*(0.295830579720225)","2012-01-01T2015-12-31"
"383","y9888","c9888","p9888","0.930398362250708","-0.443393115359663","1.19544528028407","y9888* (-1)+c9888*(-0.443393115359663)+p9888*(1.19544528028407)","2012-01-01T2015-12-31"
"423","y9888","SR888","p9888","0.928472881205462","-0.0348272041031057","1.18017929552459","y9888* (-1)+SR888*(-0.0348272041031057)+p9888*(1.18017929552459)","2012-01-01T2015-12-31"
"473","y9888","l9888","p9888","0.928375224567891","0.00469495778889207","1.16916370244861","y9888* (-1)+l9888*(0.00469495778889207)+p9888*(1.16916370244861)","2012-01-01T2015-12-31"
"833","TA888","p9888","v9888","0.911062819267265","0.134984924362469","1.89333205504682","TA888* (-1)+p9888*(0.134984924362469)+v9888*(1.89333205504682)","2012-01-01T2015-12-31"
"823","TA888","l9888","v9888","0.90645058202285","0.00885348572527133","2.08695603717551","TA888* (-1)+l9888*(0.00885348572527133)+v9888*(2.08695603717551)","2012-01-01T2015-12-31"
"303","y9888","m9888","SR888","0.856306769815332","2.57320820210008","1.65300037099371","y9888* (-1)+m9888*(2.57320820210008)+SR888*(1.65300037099371)","2012-01-01T2015-12-31"
"813","TA888","l9888","p9888","0.811433670411986","0.624779564574729","0.737232963256381","TA888* (-1)+l9888*(0.624779564574729)+p9888*(0.737232963256381)","2012-01-01T2015-12-31"
"403","y9888","SR888","TA888","0.797227049843323","0.839321683812057","0.758390437647066","y9888* (-1)+SR888*(0.839321683812057)+TA888*(0.758390437647066)","2012-01-01T2015-12-31"
"433","y9888","SR888","v9888","0.786169251308599","0.946707356617185","1.62287367503154","y9888* (-1)+SR888*(0.946707356617185)+v9888*(1.62287367503154)","2012-01-01T2015-12-31"
"443","y9888","TA888","l9888","0.782522875723887","1.13690310728239","-0.541062859160335","y9888* (-1)+TA888*(1.13690310728239)+l9888*(-0.541062859160335)","2012-01-01T2015-12-31"
"483","y9888","l9888","v9888","0.760252836332913","-0.626434574032423","2.57540047105885","y9888* (-1)+l9888*(-0.626434574032423)+v9888*(2.57540047105885)","2012-01-01T2015-12-31"
"314","y9888","m9888","TA888","0.739259835835005","0.784885343314097","0.715569811973643","y9888* (-1)+m9888*(0.784885343314097)+TA888*(0.715569811973643)","2012-01-01T2015-12-31"
"463","y9888","TA888","v9888","0.716216485653148","0.685064345085873","0.433275256803155","y9888* (-1)+TA888*(0.685064345085873)+v9888*(0.433275256803155)","2012-01-01T2015-12-31"
"363","y9888","c9888","TA888","0.713153050198998","-0.180902315306667","0.881517483847766","y9888* (-1)+c9888*(-0.180902315306667)+TA888*(0.881517483847766)","2012-01-01T2015-12-31"
"343","y9888","m9888","v9888","0.699216014545844","0.782202447575679","1.51005004757671","y9888* (-1)+m9888*(0.782202447575679)+v9888*(1.51005004757671)","2012-01-01T2015-12-31"
"393","y9888","c9888","v9888","0.697081759080154","-1.63150721821798","2.1095565968057","y9888* (-1)+c9888*(-1.63150721821798)+v9888*(2.1095565968057)","2012-01-01T2015-12-31"
"573","m9888","SR888","p9888","0.688392856441563","-0.519700292242134","0.356747249936886","m9888* (-1)+SR888*(-0.519700292242134)+p9888*(0.356747249936886)","2012-01-01T2015-12-31"
"315","a9888","y9888","SR888","0.669925105464474","0.182994974289772","-0.312048540533695","a9888* (-1)+y9888*(0.182994974289772)+SR888*(-0.312048540533695)","2012-01-01T2015-12-31"
"87","a9888","m9888","c9888","0.665288884777312","0.385771148577042","0.603212318824194","a9888* (-1)+m9888*(0.385771148577042)+c9888*(0.603212318824194)","2012-01-01T2015-12-31"
"133","a9888","m9888","v9888","0.642992553109871","0.286605390371463","0.17794496066396","a9888* (-1)+m9888*(0.286605390371463)+v9888*(0.17794496066396)","2012-01-01T2015-12-31"
"223","a9888","SR888","v9888","0.639515315330308","-0.158712997517457","0.351160082886645","a9888* (-1)+SR888*(-0.158712997517457)+v9888*(0.351160082886645)","2012-01-01T2015-12-31"
"103","a9888","m9888","TA888","0.625877855118031","0.321264240585704","0.0695868946146661","a9888* (-1)+m9888*(0.321264240585704)+TA888*(0.0695868946146661)","2012-01-01T2015-12-31"
"623","m9888","l9888","p9888","0.623563373308761","0.219018979278603","0.141855100071929","m9888* (-1)+l9888*(0.219018979278603)+p9888*(0.141855100071929)","2012-01-01T2015-12-31"
"843","l9888","p9888","v9888","0.618200310292324","-0.413190242522839","1.74957587494973","l9888* (-1)+p9888*(-0.413190242522839)+v9888*(1.74957587494973)","2012-01-01T2015-12-31"
"153","a9888","c9888","TA888","0.607120491762074","0.614993623247707","0.102611910523272","a9888* (-1)+c9888*(0.614993623247707)+TA888*(0.102611910523272)","2012-01-01T2015-12-31"
"193","a9888","SR888","TA888","0.604639885699959","-0.175967162533041","0.157654232801425","a9888* (-1)+SR888*(-0.175967162533041)+TA888*(0.157654232801425)","2012-01-01T2015-12-31"
"183","a9888","c9888","v9888","0.596900267204834","0.450799849920964","0.243517329002474","a9888* (-1)+c9888*(0.450799849920964)+v9888*(0.243517329002474)","2012-01-01T2015-12-31"
"583","m9888","SR888","v9888","0.593406102415649","-0.234185376122478","0.521010238434061","m9888* (-1)+SR888*(-0.234185376122478)+v9888*(0.521010238434061)","2012-01-01T2015-12-31"
"114","a9888","y9888","m9888","0.581421752300186","0.0421631162337636","0.38003074303708","a9888* (-1)+y9888*(0.0421631162337636)+m9888*(0.38003074303708)","2012-01-01T2015-12-31"
"633","m9888","l9888","v9888","0.574075283411169","0.155462340689783","0.284819551020865","m9888* (-1)+l9888*(0.155462340689783)+v9888*(0.284819551020865)","2012-01-01T2015-12-31"
"214","a9888","y9888","c9888","0.573311485485351","0.088281201122078","0.725555198452139","a9888* (-1)+y9888*(0.088281201122078)+c9888*(0.725555198452139)","2012-01-01T2015-12-31"
"123","a9888","m9888","p9888","0.568862519448363","0.420175823599866","0.0346962544905171","a9888* (-1)+m9888*(0.420175823599866)+p9888*(0.0346962544905171)","2012-01-01T2015-12-31"
"553","m9888","SR888","TA888","0.567166823549966","-0.260974497068559","0.23519084965228","m9888* (-1)+SR888*(-0.260974497068559)+TA888*(0.23519084965228)","2012-01-01T2015-12-31"
"414","y9888","SR888","l9888","0.566730960847898","1.74551129812664","0.729695504567088","y9888* (-1)+SR888*(1.74551129812664)+l9888*(0.729695504567088)","2012-01-01T2015-12-31"
"115","a9888","m9888","l9888","0.563266297131548","0.42396971864138","0.0356909703047312","a9888* (-1)+m9888*(0.42396971864138)+l9888*(0.0356909703047312)","2012-01-01T2015-12-31"
"215","a9888","SR888","p9888","0.562583135291553","-0.309412617588083","0.209228117222401","a9888* (-1)+SR888*(-0.309412617588083)+p9888*(0.209228117222401)","2012-01-01T2015-12-31"
"593","m9888","TA888","l9888","0.559075675218578","0.112913818938234","0.17761112215802","m9888* (-1)+TA888*(0.112913818938234)+l9888*(0.17761112215802)","2012-01-01T2015-12-31"
"93","a9888","m9888","SR888","0.554599009211871","0.482776106411845","-0.00904926960685038","a9888* (-1)+m9888*(0.482776106411845)+SR888*(-0.00904926960685038)","2012-01-01T2015-12-31"
"783","SR888","l9888","p9888","0.552404533501082","-0.260850588622851","0.359036195328182","SR888* (-1)+l9888*(-0.260850588622851)+p9888*(0.359036195328182)","2012-01-01T2015-12-31"
"273","a9888","l9888","v9888","0.551922682998073","0.0268787094057858","0.279487261044499","a9888* (-1)+l9888*(0.0268787094057858)+v9888*(0.279487261044499)","2012-01-01T2015-12-31"
"283","a9888","p9888","v9888","0.550655657760383","-0.0218752172245281","0.342756661037295","a9888* (-1)+p9888*(-0.0218752172245281)+v9888*(0.342756661037295)","2012-01-01T2015-12-31"
"714","a9888","y9888","v9888","0.549706999111936","0.0158660107915398","0.280096153445052","a9888* (-1)+y9888*(0.0158660107915398)+v9888*(0.280096153445052)","2012-01-01T2015-12-31"
"253","a9888","TA888","v9888","0.547296674315914","-0.00148453282407117","0.312875475605373","a9888* (-1)+TA888*(-0.00148453282407117)+v9888*(0.312875475605373)","2012-01-01T2015-12-31"
"514","a9888","y9888","l9888","0.535395539750554","0.0880693719858574","0.106844495610952","a9888* (-1)+y9888*(0.0880693719858574)+l9888*(0.106844495610952)","2012-01-01T2015-12-31"
